index,ft_lang,model,l1,run_name,mlp_model
10,kannada,bloom-560m-kannada-init-layers-1,chinese,ft_loc_bloom-560m_finetuned_kannada_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-37-55_193148783/models/bloom-560m.2023-07-30_08-37-55_193148783
11,kannada,bloom-560m-kannada-middle,english,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
12,kannada,bloom-560m-kannada-middle,spanish,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
13,kannada,bloom-560m-kannada-middle,french,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
14,kannada,bloom-560m-kannada-middle,hindi,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
15,kannada,bloom-560m-kannada-middle,gujarati,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
16,kannada,bloom-560m-kannada-middle,bengali,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
17,kannada,bloom-560m-kannada-middle,kannada,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
18,kannada,bloom-560m-kannada-middle,malayalam,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
19,kannada,bloom-560m-kannada-middle,tamil,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
20,kannada,bloom-560m-kannada-middle,arabic,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
21,kannada,bloom-560m-kannada-middle,chinese,ft_loc_bloom-560m_finetuned_kannada_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-30_08-38-20_7105528815/models/bloom-560m.2023-07-30_08-38-20_7105528815
22,kannada,bloom-560m-kannada-last-layer,english,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
23,kannada,bloom-560m-kannada-last-layer,spanish,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
24,kannada,bloom-560m-kannada-last-layer,french,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
25,kannada,bloom-560m-kannada-last-layer,hindi,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
26,kannada,bloom-560m-kannada-last-layer,gujarati,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
27,kannada,bloom-560m-kannada-last-layer,bengali,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
28,kannada,bloom-560m-kannada-last-layer,kannada,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
29,kannada,bloom-560m-kannada-last-layer,malayalam,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
30,kannada,bloom-560m-kannada-last-layer,tamil,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
31,kannada,bloom-560m-kannada-last-layer,arabic,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
32,kannada,bloom-560m-kannada-last-layer,chinese,ft_loc_bloom-560m_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-09_0877854752/models/bloom-560m.2023-07-30_16-44-09_0877854752
33,kannada,bloom-560m-kannada-random,english,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
34,kannada,bloom-560m-kannada-random,spanish,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
35,kannada,bloom-560m-kannada-random,french,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
36,kannada,bloom-560m-kannada-random,hindi,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
37,kannada,bloom-560m-kannada-random,gujarati,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
38,kannada,bloom-560m-kannada-random,bengali,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
39,kannada,bloom-560m-kannada-random,kannada,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
40,kannada,bloom-560m-kannada-random,malayalam,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
41,kannada,bloom-560m-kannada-random,tamil,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
42,kannada,bloom-560m-kannada-random,arabic,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
43,kannada,bloom-560m-kannada-random,chinese,ft_loc_bloom-560m_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-30_16-44-25_6730889482/models/bloom-560m.2023-07-30_16-44-25_6730889482
44,english,bloom-560m-english-init-layers-1,english,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
45,english,bloom-560m-english-init-layers-1,spanish,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
46,english,bloom-560m-english-init-layers-1,french,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
47,english,bloom-560m-english-init-layers-1,hindi,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
48,english,bloom-560m-english-init-layers-1,gujarati,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
49,english,bloom-560m-english-init-layers-1,bengali,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
50,english,bloom-560m-english-init-layers-1,kannada,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
51,english,bloom-560m-english-init-layers-1,malayalam,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
52,english,bloom-560m-english-init-layers-1,tamil,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
53,english,bloom-560m-english-init-layers-1,arabic,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
54,english,bloom-560m-english-init-layers-1,chinese,ft_loc_bloom-560m_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-14-48_6220701091/models/bloom-560m.2023-05-23_21-14-48_6220701091.bk
55,english,bloom-560m-english-middle,english,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
56,english,bloom-560m-english-middle,spanish,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
57,english,bloom-560m-english-middle,french,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
58,english,bloom-560m-english-middle,hindi,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
59,english,bloom-560m-english-middle,gujarati,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
60,english,bloom-560m-english-middle,bengali,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
61,english,bloom-560m-english-middle,kannada,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
62,english,bloom-560m-english-middle,malayalam,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
63,english,bloom-560m-english-middle,tamil,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
64,english,bloom-560m-english-middle,arabic,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
65,english,bloom-560m-english-middle,chinese,ft_loc_bloom-560m_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-18_6204968017/models/bloom-560m.2023-05-23_21-18-18_6204968017.bk
66,english,bloom-560m-english-last-layer,english,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
67,english,bloom-560m-english-last-layer,spanish,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
68,english,bloom-560m-english-last-layer,french,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
69,english,bloom-560m-english-last-layer,hindi,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
70,english,bloom-560m-english-last-layer,gujarati,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
71,english,bloom-560m-english-last-layer,bengali,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
72,english,bloom-560m-english-last-layer,kannada,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
73,english,bloom-560m-english-last-layer,malayalam,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
74,english,bloom-560m-english-last-layer,tamil,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
75,english,bloom-560m-english-last-layer,arabic,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
76,english,bloom-560m-english-last-layer,chinese,ft_loc_bloom-560m_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-34_2382335872/models/bloom-560m.2023-05-23_21-18-34_2382335872.bk
77,english,bloom-560m-english-random,english,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
78,english,bloom-560m-english-random,spanish,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
79,english,bloom-560m-english-random,french,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
80,english,bloom-560m-english-random,hindi,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
81,english,bloom-560m-english-random,gujarati,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
82,english,bloom-560m-english-random,bengali,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
83,english,bloom-560m-english-random,kannada,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
84,english,bloom-560m-english-random,malayalam,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
85,english,bloom-560m-english-random,tamil,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
86,english,bloom-560m-english-random,arabic,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
87,english,bloom-560m-english-random,chinese,ft_loc_bloom-560m_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-23_21-18-56_6338966671/models/bloom-560m.2023-05-23_21-18-56_6338966671.bk
88,malayalam,bloom-560m-malayalam-init-layers-1,english,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
89,malayalam,bloom-560m-malayalam-init-layers-1,spanish,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
90,malayalam,bloom-560m-malayalam-init-layers-1,french,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
91,malayalam,bloom-560m-malayalam-init-layers-1,hindi,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
92,malayalam,bloom-560m-malayalam-init-layers-1,gujarati,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
93,malayalam,bloom-560m-malayalam-init-layers-1,bengali,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
94,malayalam,bloom-560m-malayalam-init-layers-1,kannada,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
95,malayalam,bloom-560m-malayalam-init-layers-1,malayalam,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
96,malayalam,bloom-560m-malayalam-init-layers-1,tamil,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
97,malayalam,bloom-560m-malayalam-init-layers-1,arabic,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
98,malayalam,bloom-560m-malayalam-init-layers-1,chinese,ft_loc_bloom-560m_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_08-40-58_532414184/models/bloom-560m.2023-07-28_08-40-58_532414184
99,malayalam,bloom-560m-malayalam-middle,english,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
100,malayalam,bloom-560m-malayalam-middle,spanish,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
101,malayalam,bloom-560m-malayalam-middle,french,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
102,malayalam,bloom-560m-malayalam-middle,hindi,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
103,malayalam,bloom-560m-malayalam-middle,gujarati,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
104,malayalam,bloom-560m-malayalam-middle,bengali,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
105,malayalam,bloom-560m-malayalam-middle,kannada,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
106,malayalam,bloom-560m-malayalam-middle,malayalam,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
107,malayalam,bloom-560m-malayalam-middle,tamil,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
108,malayalam,bloom-560m-malayalam-middle,arabic,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
109,malayalam,bloom-560m-malayalam-middle,chinese,ft_loc_bloom-560m_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-31-08_5492437867/models/bloom-560m.2023-07-29_08-31-08_5492437867
110,malayalam,bloom-560m-malayalam-last-layer,english,ft_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-33-04_6290963775/models/bloom-560m.2023-07-29_08-33-04_6290963775
111,malayalam,bloom-560m-malayalam-last-layer,spanish,ft_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-33-04_6290963775/models/bloom-560m.2023-07-29_08-33-04_6290963775
112,malayalam,bloom-560m-malayalam-last-layer,french,ft_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-33-04_6290963775/models/bloom-560m.2023-07-29_08-33-04_6290963775
113,malayalam,bloom-560m-malayalam-last-layer,hindi,ft_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-33-04_6290963775/models/bloom-560m.2023-07-29_08-33-04_6290963775
114,malayalam,bloom-560m-malayalam-last-layer,gujarati,ft_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-33-04_6290963775/models/bloom-560m.2023-07-29_08-33-04_6290963775
115,malayalam,bloom-560m-malayalam-last-layer,bengali,ft_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-33-04_6290963775/models/bloom-560m.2023-07-29_08-33-04_6290963775
116,malayalam,bloom-560m-malayalam-last-layer,kannada,ft_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-33-04_6290963775/models/bloom-560m.2023-07-29_08-33-04_6290963775
117,malayalam,bloom-560m-malayalam-last-layer,malayalam,ft_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-33-04_6290963775/models/bloom-560m.2023-07-29_08-33-04_6290963775
118,malayalam,bloom-560m-malayalam-last-layer,tamil,ft_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-33-04_6290963775/models/bloom-560m.2023-07-29_08-33-04_6290963775
