index,ft_lang,model,l1,run_name,mlp_model
37,kannada,xlm-roberta-kannada-random,gujarati,efk_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-08-01_13-02-56_2869326303/models/xlm-roberta-base.2023-08-01_13-02-56_2869326303
38,kannada,xlm-roberta-kannada-random,bengali,efk_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-08-01_13-02-56_2869326303/models/xlm-roberta-base.2023-08-01_13-02-56_2869326303
39,kannada,xlm-roberta-kannada-random,kannada,efk_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-08-01_13-02-56_2869326303/models/xlm-roberta-base.2023-08-01_13-02-56_2869326303
40,kannada,xlm-roberta-kannada-random,malayalam,efk_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-08-01_13-02-56_2869326303/models/xlm-roberta-base.2023-08-01_13-02-56_2869326303
41,kannada,xlm-roberta-kannada-random,tamil,efk_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-08-01_13-02-56_2869326303/models/xlm-roberta-base.2023-08-01_13-02-56_2869326303
42,kannada,xlm-roberta-kannada-random,arabic,efk_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-08-01_13-02-56_2869326303/models/xlm-roberta-base.2023-08-01_13-02-56_2869326303
43,kannada,xlm-roberta-kannada-random,chinese,efk_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-08-01_13-02-56_2869326303/models/xlm-roberta-base.2023-08-01_13-02-56_2869326303
44,malayalam,xlm-roberta-malayalam-init-layers-1,english,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
45,malayalam,xlm-roberta-malayalam-init-layers-1,spanish,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
46,malayalam,xlm-roberta-malayalam-init-layers-1,french,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
47,malayalam,xlm-roberta-malayalam-init-layers-1,hindi,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
48,malayalam,xlm-roberta-malayalam-init-layers-1,gujarati,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
49,malayalam,xlm-roberta-malayalam-init-layers-1,bengali,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
50,malayalam,xlm-roberta-malayalam-init-layers-1,kannada,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
51,malayalam,xlm-roberta-malayalam-init-layers-1,malayalam,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
52,malayalam,xlm-roberta-malayalam-init-layers-1,tamil,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
53,malayalam,xlm-roberta-malayalam-init-layers-1,arabic,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
54,malayalam,xlm-roberta-malayalam-init-layers-1,chinese,efk_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-28_19-29-29_4571931974/models/xlm-roberta-base.2023-07-28_19-29-29_4571931974
55,malayalam,xlm-roberta-malayalam-middle,english,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
56,malayalam,xlm-roberta-malayalam-middle,spanish,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
57,malayalam,xlm-roberta-malayalam-middle,french,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
58,malayalam,xlm-roberta-malayalam-middle,hindi,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
59,malayalam,xlm-roberta-malayalam-middle,gujarati,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
60,malayalam,xlm-roberta-malayalam-middle,bengali,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
61,malayalam,xlm-roberta-malayalam-middle,kannada,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
62,malayalam,xlm-roberta-malayalam-middle,malayalam,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
63,malayalam,xlm-roberta-malayalam-middle,tamil,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
64,malayalam,xlm-roberta-malayalam-middle,arabic,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
65,malayalam,xlm-roberta-malayalam-middle,chinese,efk_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-28_20-59-54_2388131293/models/xlm-roberta-base.2023-07-28_20-59-54_2388131293
66,malayalam,xlm-roberta-malayalam-last-layer,english,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
67,malayalam,xlm-roberta-malayalam-last-layer,spanish,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
68,malayalam,xlm-roberta-malayalam-last-layer,french,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
69,malayalam,xlm-roberta-malayalam-last-layer,hindi,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
70,malayalam,xlm-roberta-malayalam-last-layer,gujarati,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
71,malayalam,xlm-roberta-malayalam-last-layer,bengali,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
72,malayalam,xlm-roberta-malayalam-last-layer,kannada,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
73,malayalam,xlm-roberta-malayalam-last-layer,malayalam,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
74,malayalam,xlm-roberta-malayalam-last-layer,tamil,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
75,malayalam,xlm-roberta-malayalam-last-layer,arabic,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
76,malayalam,xlm-roberta-malayalam-last-layer,chinese,efk_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-32-36_6586512794/models/xlm-roberta-base.2023-07-29_08-32-36_6586512794
77,malayalam,xlm-roberta-malayalam-random,english,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
78,malayalam,xlm-roberta-malayalam-random,spanish,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
79,malayalam,xlm-roberta-malayalam-random,french,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
80,malayalam,xlm-roberta-malayalam-random,hindi,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
81,malayalam,xlm-roberta-malayalam-random,gujarati,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
82,malayalam,xlm-roberta-malayalam-random,bengali,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
83,malayalam,xlm-roberta-malayalam-random,kannada,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
84,malayalam,xlm-roberta-malayalam-random,malayalam,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
85,malayalam,xlm-roberta-malayalam-random,tamil,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
86,malayalam,xlm-roberta-malayalam-random,arabic,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
87,malayalam,xlm-roberta-malayalam-random,chinese,efk_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-28_21-00-36_9918756622/models/xlm-roberta-base.2023-07-28_21-00-36_9918756622
88,tamil,xlm-roberta-tamil-init-layers-1,english,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
89,tamil,xlm-roberta-tamil-init-layers-1,spanish,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
90,tamil,xlm-roberta-tamil-init-layers-1,french,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
91,tamil,xlm-roberta-tamil-init-layers-1,hindi,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
92,tamil,xlm-roberta-tamil-init-layers-1,gujarati,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
93,tamil,xlm-roberta-tamil-init-layers-1,bengali,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
94,tamil,xlm-roberta-tamil-init-layers-1,kannada,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
95,tamil,xlm-roberta-tamil-init-layers-1,malayalam,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
96,tamil,xlm-roberta-tamil-init-layers-1,tamil,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
97,tamil,xlm-roberta-tamil-init-layers-1,arabic,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
98,tamil,xlm-roberta-tamil-init-layers-1,chinese,efk_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-05_1558939290/models/xlm-roberta-base.2023-07-29_08-36-05_1558939290
99,tamil,xlm-roberta-tamil-middle,english,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
100,tamil,xlm-roberta-tamil-middle,spanish,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
101,tamil,xlm-roberta-tamil-middle,french,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
102,tamil,xlm-roberta-tamil-middle,hindi,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
103,tamil,xlm-roberta-tamil-middle,gujarati,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
104,tamil,xlm-roberta-tamil-middle,bengali,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
105,tamil,xlm-roberta-tamil-middle,kannada,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
106,tamil,xlm-roberta-tamil-middle,malayalam,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
107,tamil,xlm-roberta-tamil-middle,tamil,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
108,tamil,xlm-roberta-tamil-middle,arabic,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
109,tamil,xlm-roberta-tamil-middle,chinese,efk_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-29_08-36-43_5279054755/models/xlm-roberta-base.2023-07-29_08-36-43_5279054755
110,tamil,xlm-roberta-tamil-last-layer,english,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
111,tamil,xlm-roberta-tamil-last-layer,spanish,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
