index,ft_lang,model,l1,run_name,mlp_model
32,kannada,xlm-roberta-kannada-last-layer,chinese,mend_loc_xlm-roberta_finetuned_kannada_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-40-33_553166296/models/xlm-roberta-base.2023-07-17_06-40-33_553166296
33,kannada,xlm-roberta-kannada-random,english,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
34,kannada,xlm-roberta-kannada-random,spanish,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
35,kannada,xlm-roberta-kannada-random,french,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
36,kannada,xlm-roberta-kannada-random,hindi,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
37,kannada,xlm-roberta-kannada-random,gujarati,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
38,kannada,xlm-roberta-kannada-random,bengali,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
39,kannada,xlm-roberta-kannada-random,kannada,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
40,kannada,xlm-roberta-kannada-random,malayalam,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
41,kannada,xlm-roberta-kannada-random,tamil,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
42,kannada,xlm-roberta-kannada-random,arabic,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
43,kannada,xlm-roberta-kannada-random,chinese,mend_loc_xlm-roberta_finetuned_kannada_random,/home/anonymous-xme/mend/mend/outputs/2023-07-17_06-41-06_1109775419/models/xlm-roberta-base.2023-07-17_06-41-06_1109775419
44,malayalam,xlm-roberta-malayalam-init-layers-1,english,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
45,malayalam,xlm-roberta-malayalam-init-layers-1,spanish,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
46,malayalam,xlm-roberta-malayalam-init-layers-1,french,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
47,malayalam,xlm-roberta-malayalam-init-layers-1,hindi,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
48,malayalam,xlm-roberta-malayalam-init-layers-1,gujarati,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
49,malayalam,xlm-roberta-malayalam-init-layers-1,bengali,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
50,malayalam,xlm-roberta-malayalam-init-layers-1,kannada,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
51,malayalam,xlm-roberta-malayalam-init-layers-1,malayalam,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
52,malayalam,xlm-roberta-malayalam-init-layers-1,tamil,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
53,malayalam,xlm-roberta-malayalam-init-layers-1,arabic,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
54,malayalam,xlm-roberta-malayalam-init-layers-1,chinese,mend_loc_xlm-roberta_finetuned_malayalam_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-15_17-59-55_4205728788/models/xlm-roberta-base.2023-07-15_17-59-55_4205728788
55,malayalam,xlm-roberta-malayalam-middle,english,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
56,malayalam,xlm-roberta-malayalam-middle,spanish,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
57,malayalam,xlm-roberta-malayalam-middle,french,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
58,malayalam,xlm-roberta-malayalam-middle,hindi,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
59,malayalam,xlm-roberta-malayalam-middle,gujarati,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
60,malayalam,xlm-roberta-malayalam-middle,bengali,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
61,malayalam,xlm-roberta-malayalam-middle,kannada,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
62,malayalam,xlm-roberta-malayalam-middle,malayalam,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
63,malayalam,xlm-roberta-malayalam-middle,tamil,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
64,malayalam,xlm-roberta-malayalam-middle,arabic,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
65,malayalam,xlm-roberta-malayalam-middle,chinese,mend_loc_xlm-roberta_finetuned_malayalam_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-29_3622936106/models/xlm-roberta-base.2023-07-16_11-24-29_3622936106
66,malayalam,xlm-roberta-malayalam-last-layer,english,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
67,malayalam,xlm-roberta-malayalam-last-layer,spanish,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
68,malayalam,xlm-roberta-malayalam-last-layer,french,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
69,malayalam,xlm-roberta-malayalam-last-layer,hindi,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
70,malayalam,xlm-roberta-malayalam-last-layer,gujarati,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
71,malayalam,xlm-roberta-malayalam-last-layer,bengali,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
72,malayalam,xlm-roberta-malayalam-last-layer,kannada,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
73,malayalam,xlm-roberta-malayalam-last-layer,malayalam,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
74,malayalam,xlm-roberta-malayalam-last-layer,tamil,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
75,malayalam,xlm-roberta-malayalam-last-layer,arabic,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
76,malayalam,xlm-roberta-malayalam-last-layer,chinese,mend_loc_xlm-roberta_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-24-49_5686423788/models/xlm-roberta-base.2023-07-16_11-24-49_5686423788
77,malayalam,xlm-roberta-malayalam-random,english,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
78,malayalam,xlm-roberta-malayalam-random,spanish,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
79,malayalam,xlm-roberta-malayalam-random,french,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
80,malayalam,xlm-roberta-malayalam-random,hindi,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
81,malayalam,xlm-roberta-malayalam-random,gujarati,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
82,malayalam,xlm-roberta-malayalam-random,bengali,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
83,malayalam,xlm-roberta-malayalam-random,kannada,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
84,malayalam,xlm-roberta-malayalam-random,malayalam,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
85,malayalam,xlm-roberta-malayalam-random,tamil,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
86,malayalam,xlm-roberta-malayalam-random,arabic,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
87,malayalam,xlm-roberta-malayalam-random,chinese,mend_loc_xlm-roberta_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-04_5925545879/models/xlm-roberta-base.2023-07-16_11-25-04_5925545879
88,tamil,xlm-roberta-tamil-init-layers-1,english,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
89,tamil,xlm-roberta-tamil-init-layers-1,spanish,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
90,tamil,xlm-roberta-tamil-init-layers-1,french,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
91,tamil,xlm-roberta-tamil-init-layers-1,hindi,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
92,tamil,xlm-roberta-tamil-init-layers-1,gujarati,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
93,tamil,xlm-roberta-tamil-init-layers-1,bengali,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
94,tamil,xlm-roberta-tamil-init-layers-1,kannada,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
95,tamil,xlm-roberta-tamil-init-layers-1,malayalam,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
96,tamil,xlm-roberta-tamil-init-layers-1,tamil,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
97,tamil,xlm-roberta-tamil-init-layers-1,arabic,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
98,tamil,xlm-roberta-tamil-init-layers-1,chinese,mend_loc_xlm-roberta_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-16_11-25-29_9403181318/models/xlm-roberta-base.2023-07-16_11-25-29_9403181318
99,tamil,xlm-roberta-tamil-middle,english,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
100,tamil,xlm-roberta-tamil-middle,spanish,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
101,tamil,xlm-roberta-tamil-middle,french,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
102,tamil,xlm-roberta-tamil-middle,hindi,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
103,tamil,xlm-roberta-tamil-middle,gujarati,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
104,tamil,xlm-roberta-tamil-middle,bengali,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
105,tamil,xlm-roberta-tamil-middle,kannada,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
106,tamil,xlm-roberta-tamil-middle,malayalam,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
107,tamil,xlm-roberta-tamil-middle,tamil,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
108,tamil,xlm-roberta-tamil-middle,arabic,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
109,tamil,xlm-roberta-tamil-middle,chinese,mend_loc_xlm-roberta_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-24-31_2325448622/models/xlm-roberta-base.2023-07-16_17-24-31_2325448622
110,tamil,xlm-roberta-tamil-last-layer,english,mend_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-26-12_5975607309/models/xlm-roberta-base.2023-07-16_17-26-12_5975607309
111,tamil,xlm-roberta-tamil-last-layer,spanish,mend_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-16_17-26-12_5975607309/models/xlm-roberta-base.2023-07-16_17-26-12_5975607309
